Price + Delivery	Condition	Seller Information	Delivery
  1,296.00 | Prime : No | FREE Delivery | Pay on Delivery eligible	New	Agalya Mobile | Just Launched	Not fulfilled by Amazon | 5-7 days
  1,296.00 | Prime : No | FREE Delivery | 5% off. Discount applied at checkout.	New	EzioInc78 | 4 out of 5 stars  | 82% positive | 154 total rating	Not fulfilled by Amazon | 5-7 days
  1,298.00 | Prime : No | FREE Delivery | Pay on Delivery eligible	New	Go_wireless | 4 out of 5 stars  | 79% positive | 14 total rating	Not fulfilled by Amazon | 5-7 days
  1,399.00 | Prime : Yes | FREE Delivery | Pay on Delivery eligible	New	click.n.save | 4.5 out of 5 stars  | 81% positive | 773 total rating	Fullfilled by Amazon
  1,799.00 | Prime : No | FREE Delivery | Pay on Delivery eligible	New	Cloudtrade | 4 out of 5 stars  | 84% positive | 235 total rating	Not fulfilled by Amazon | 5-7 days
  1,799.00 | Prime : No | FREE Delivery | Pay on Delivery eligible	New	FTCPL Exclusive Online ® | 4.5 out of 5 stars  | 93% positive | 45 total rating	Not fulfilled by Amazon | 7-8 days
