Price + Delivery	Condition	Seller Information	Delivery
  699.00 | Prime : Yes |  | Pay on Delivery eligible	New	Appario Retail Private Ltd | 4.5 out of 5 stars  | 93% positive | 302,216 total rating	Fullfilled by Amazon
  699.00 | Prime : Yes |  | Pay on Delivery eligible	New	Envie & Digitek | 4.5 out of 5 stars  | 84% positive | 1,061 total rating	Not fulfilled by Amazon
