Price + Delivery	Condition	Seller Information	Delivery
  1,635.00 | Prime : Yes |  | Pay on Delivery eligible	New	Appario Retail Private Ltd | 4.5 out of 5 stars  | 93% positive | 302,435 total rating	Fullfilled by Amazon
  1,990.00 | Prime : Yes |  | Pay on Delivery eligible	New	it Peripherals | 3.5 out of 5 stars  | 64% positive | 95 total rating	Fullfilled by Amazon
  2,200.00 | Prime : No |  | Pay on Delivery eligible	New	The Best-Deals | 4 out of 5 stars  | 75% positive | 25 total rating	Not fulfilled by Amazon | 4-6 days
