Price + Delivery	Condition	Seller Information	Delivery
  1,499.00 | Prime : Yes |  | Pay on Delivery eligible	New	mYnI | 4.5 out of 5 stars  | 88% positive | 49 total rating	Fullfilled by Amazon
  1,615.00 | Prime : No |  | Pay on Delivery eligible	New	THE IT MALL | 1 out of 5 stars  | 0% positive | 2 total rating	Not fulfilled by Amazon | 5-6 days
  1,749.00 | Prime : Yes |  | Pay on Delivery eligible	New	Classic Network and Computers | 4 out of 5 stars  | 83% positive | 1,925 total rating	Fullfilled by Amazon
