Price + Delivery	Condition	Seller Information	Delivery
  899.00 | Prime : Yes |  | Pay on Delivery eligible	New	Appario Retail Private Ltd | 4.5 out of 5 stars  | 93% positive | 302,365 total rating	Fullfilled by Amazon
  977.00 | Prime : Yes |  | Pay on Delivery eligible	New	Bhavya Mobile | 3 out of 5 stars  | 53% positive | 91 total rating	Fullfilled by Amazon
  977.00 | Prime : Yes |  | Pay on Delivery eligible	New	Stonehenge Retail | 4.5 out of 5 stars  | 89% positive | 165 total rating	Fullfilled by Amazon
  999.00 | Prime : Yes |  | Pay on Delivery eligible	New	KOP TECHNOS | 4.5 out of 5 stars  | 83% positive | 623 total rating	Fullfilled by Amazon
