Price + Delivery	Condition	Seller Information	Delivery
  10,823.00 | Prime : Yes |  | Pay on Delivery eligible	New	Appario Retail Private Ltd | 4.5 out of 5 stars  | 93% positive | 302,149 total rating	Fullfilled by Amazon
  10,826.00 | Prime : Yes |  | Pay on Delivery eligible	New	itglobal | 4.5 out of 5 stars  | 89% positive | 602 total rating	Fullfilled by Amazon
  10,830.00 | Prime : Yes |  | Pay on Delivery eligible	New	Electric Nation | 4.5 out of 5 stars  | 98% positive | 476 total rating	Fullfilled by Amazon
  10,830.00 | Prime : Yes |  | Pay on Delivery eligible	New	FOSCOUS | 4.5 out of 5 stars  | 100% positive | 126 total rating	Fullfilled by Amazon
  11,574.00 | Prime : Yes |  | Pay on Delivery eligible	New	DEALS AMAZING | 4 out of 5 stars  | 83% positive | 1,250 total rating	Fullfilled by Amazon
  12,890.00 | Prime : Yes |  | Pay on Delivery eligible	New	CIRCUIT BOARD | 5 out of 5 stars  | 100% positive | 1,772 total rating	Fullfilled by Amazon
  12,990.00 | Prime : No |  | Pay on Delivery eligible	New	Discount_Store_ | 4.5 out of 5 stars  | 90% positive | 71 total rating	Not fulfilled by Amazon
  13,990.00 | Prime : No |  | FREE Delivery.	New	The-EStore | 4.5 out of 5 stars  | 83% positive | 154 total rating	Not fulfilled by Amazon | 8-15 days
