Price + Delivery	Condition	Seller Information	Delivery
  1,399.00 | Prime : Yes |  | Pay on Delivery eligible	New	Intignis Marketing India Private Limited | 4.5 out of 5 stars  | 83% positive | 68 total rating	Fullfilled by Amazon
  1,399.00 | Prime : No |  | Pay on Delivery eligible	New	Intignis Marketing India Private Limited | 4.5 out of 5 stars  | 83% positive | 68 total rating	Not fulfilled by Amazon | 5-7 days
