Price + Delivery	Condition	Seller Information	Delivery
  899.00 | Prime : Yes |  | Pay on Delivery eligible	New	AT&T Shop | 5 out of 5 stars  | 100% positive | 83 total rating	Fullfilled by Amazon
  2,500.00 | Prime : No |  | FREE Delivery.	New	V direct | 4 out of 5 stars  | 80% positive | 20 total rating	Not fulfilled by Amazon | 15-22 days
  3,132.00 | Prime : No |  | FREE Delivery.	New	G. G. | 4.5 out of 5 stars  | 86% positive | 4,507 total rating	Not fulfilled by Amazon | 10-18 days
