Price + Delivery	Condition	Seller Information	Delivery
  598.00 | Prime : Yes |  | Pay on Delivery eligible	New	Appario Retail Private Ltd | 4.5 out of 5 stars  | 93% positive | 302,267 total rating	Fullfilled by Amazon
  1,199.00 | Prime : No |  | FREE Delivery.	New	The Mahalaxmi mobile shop | Just Launched	Not fulfilled by Amazon
