Price + Delivery	Condition	Seller Information	Delivery
  5,780.00 | Prime : Yes |  | Pay on Delivery eligible	New	Edifier online store | 4.5 out of 5 stars  | 88% positive | 163 total rating	Fullfilled by Amazon
  5,780.00 | Prime : No |  | FREE Delivery.	New	V direct | 4 out of 5 stars  | 80% positive | 20 total rating	Not fulfilled by Amazon | 16-23 days
  5,790.00 | Prime : Yes |  | Pay on Delivery eligible	New	Edifier India | 5 out of 5 stars  | 100% positive | 3 total rating	Fullfilled by Amazon
