Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cart2India SLP	15986.00		14-21 days	0.0	1.0	3	46%	0	0	0	2020-08-31 15:19:34.066333
Cart2India Online	15986.00		14-21 days	0.0	1.0	3	48%	0	0	0	2020-08-31 15:19:34.066333
Kiron	24880.00	482	22-30 days	8894.0	1.5564	5	100%	0	0	0	2020-08-31 15:19:34.066333
