Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	675.00			0.0	1.0	4.5	90%	1	1	1	2020-07-24 13:39:22.027209
M/S CRAFT CENTER	800.00	7		125.0	1.1852	4.5	71%	0	0	0	2020-07-24 13:39:22.027209
