Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Olympia Industries Ltd	1361.00			0.0	1.0	4.5	89%	1	0	0	2020-09-03 11:44:26.890122
Cloudtail India	1361.00			0.0	1.0	4.5	89%	1	1	1	2020-09-03 11:44:26.890122
Deals7x24	1500.00	45	8-10 days	139.0	1.1021	3.5	65%	0	0	0	2020-09-03 11:44:26.890122
