Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	679.00			0.0	1.0	4.5	89%	1	1	1	2020-09-03 11:44:26.890122
LAVIE*	699.00	2	11-12 days	20.0	1.0295	4	100%	0	0	0	2020-09-03 11:44:26.890122
