Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Olympia Industries Ltd	1127.00			0.0	1.0	4.5	89%	1	0	1	2020-07-26 12:19:10.593859
Cloudtail India	1246.00			119.0	1.1056	4.5	90%	1	1	0	2020-07-26 12:19:10.593859
