Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cart2India SLP	9758.00		22-29 days	0.0	1.0	3	44%	0	0	0	2020-08-02 13:09:25.394192
Cart2India Online	9758.00		22-29 days	0.0	1.0	3	46%	0	0	0	2020-08-02 13:09:25.394192
Kiron	18070.00	477	31-45 days	8312.0	1.8518	5	100%	0	0	0	2020-08-02 13:09:25.394192
