Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	659.00			0.0	1.0	4.5	90%	1	1	1	2020-07-29 07:03:09.631203
Discount Junction	949.00	416		290.0	1.4401	3.5	62%	0	0	0	2020-07-29 07:03:09.631203
Timex Avtansh	949.00	2	7-8 days	290.0	1.4401	5	100%	0	0	0	2020-07-29 07:03:09.631203
