Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
HAPPY BEAM	1050.00	2		0.0	1.0	3	50%	0	0	1	2020-07-29 21:14:10.911185
Cloudtail India	1099.00			49.0	1.0467	4.5	90%	1	1	0	2020-07-29 21:14:10.911185
E-TECH RETAIL	1180.00	1	11-12 days	130.0	1.1238	5	100%	0	0	0	2020-07-29 21:14:10.911185
Deals7x24	1210.00	44	11-12 days	160.0	1.1524	4	73%	0	0	0	2020-07-29 21:14:10.911185
