Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Global Klamp	10613.00	152	26-34 days	0.0	1.0	3.5	67%	0	0	0	2020-09-01 05:07:43.263301
Cart2India SLP	14520.00		14-21 days	3907.0	1.3681	3	47%	0	0	0	2020-09-01 05:07:43.263301
Cart2India Online	14520.00		14-21 days	3907.0	1.3681	3	49%	0	0	0	2020-09-01 05:07:43.263301
