Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
MEHTA ENTERPRISES,FORT	10999.00	639		0.0	1.0	4	81%	1	0	0	2020-09-01 05:07:43.263301
Pro-Kart	11000.00	595		1.0	1.0001	4.5	88%	1	0	0	2020-09-01 05:07:43.263301
GadgetZone2020	11000.00			1.0	1.0001	4	83%	1	0	1	2020-09-01 05:07:43.263301
