Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Time to Strike	1625.00	99		0.0	1.0	3.5	65%	1	0	0	2020-07-17 03:02:40.352043
Appario Retail Private Ltd	1625.00			0.0	1.0	4.5	89%	1	1	1	2020-07-17 03:02:40.352043
WORLD OF LAPTOP	1625.00	50	5-6 days	0.0	1.0	4.5	90%	0	0	0	2020-07-17 03:02:40.352043
IT Peripherals Deals	1625.00	70	7-9 days	0.0	1.0	4.5	79%	0	0	0	2020-07-17 03:02:40.352043
IT Deals	1674.00			49.0	1.0302			1	0	0	2020-07-17 03:02:40.352043
SIDDHIVINAYAKGANESHA	1850.00		7-9 days	225.0	1.1385	3.5	72%	0	0	0	2020-07-17 03:02:40.352043
