Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
G G	9681.00	4,505	11-19 days	0.0	1.0	4.5	87%	0	0	1
STS Shop	9690.00	1,155	10-17 days	9.0	1.0009	4	76%	0	0	0
Peach Imports	10999.00	498	13-20 days	1318.0	1.1361	4.5	84%	0	0	0
Kiron	19215.00	476	11-19 days	9534.0	1.9848	5	100%	0	0	0
