Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Starone Electronics	12999.00	26		0.0	1.0	4.5	92%	1	0	1
NavkarElectronics	16999.00	37	6-8 days	4000.0	1.3077	3.5	59%	0	0	0
Audio Borealis	17999.00		6-8 days	5000.0	1.3846			0	0	0
PCK MaaRKETING-9710064000	18840.00	59	5-10 days	5841.0	1.4493	4	80%	0	0	0
Peach Imports	19999.00	498	13-20 days	7000.0	1.5385	4.5	84%	0	0	0
Cart2India SLP	33565.00	1,333	11-19 days	20566.0	2.5821	3	53%	0	0	0
Kiron	60955.00	476	11-19 days	47956.0	4.6892	5	100%	0	0	0
