Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
J M Trading	149.00	80	4-6 days	0.0	1.0	4.5	91%	0	0	1
Trans Innovators	219.00	62	4-6 days	70.0	1.4698	4	73%	0	0	0
homefashion11	169.00		3-4 days	20.0	1.1342			0	0	0
Cherry scarlet	245.00	4	4-6 days	96.0	1.6443	4	75%	0	0	0
