Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Peach Imports	8999.00	498	13-20 days	0.0	1.0	4.5	84%	0	0	1
Cart2India SLP	10148.00	1,333	11-19 days	1149.0	1.1277	3	53%	0	0	0
Kiron	18545.00	476	11-19 days	9546.0	2.0608	5	100%	0	0	0
