Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Peach Imports	12999.00	498	13-20 days	0.0	1.0	4.5	84%	0	0	1
Cart2India SLP	14459.00	1,333	11-19 days	1460.0	1.1123	3	53%	0	0	0
G G	15030.00	4,505	11-19 days	2031.0	1.1562	4.5	87%	0	0	0
Kiron	27895.00	476	11-19 days	14896.0	2.1459	5	100%	0	0	0
