Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	3490.00	302,245		0.0	1.0	4.5	93%	1	1	1
eTrade Online	5400.00	1,508		1910.0	1.5473	4.5	92%	1	0	0
EasyShoppe	5274.00	18	5-7 days	1784.0	1.5112	3.5	67%	0	0	0
