Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
GoodAsNew!	263.00	205		0.0	1.0	3.5	67%	1	0	0
STAR-MARK	263.00	1,160		0.0	1.0	4	72%	1	0	0
e-Bazar	263.00	43		0.0	1.0	3	51%	1	0	1
BEYOND TOYS AND GIFTS	263.00	8,504		0.0	1.0	4.5	96%	1	0	0
