Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
GoodAsNew!	1981.00	205		0.0	1.0	3.5	67%	1	0	0
Kohinoor06	1981.00	4		0.0	1.0	2.5	50%	1	0	1
Cambium Retail	1981.00	8,886		0.0	1.0	4.5	90%	1	0	0
