Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
AlpinoDotTech	899.00	90	5-7 days	0.0	1.0	5	99%	0	0	0
Appario Retail Private Ltd	950.00	302,278		51.0	1.0567	4.5	93%	1	1	1
FPX	999.00	115	5-7 days	100.0	1.1112	5	95%	0	0	0
