Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Guwahati Delight	5990.00	24		0.0	1.0	4.5	92%	0	0	0
Cart2India SLP	8548.00	1,333	11-19 days	2558.0	1.427	3	53%	0	0	0
KMC Tech	8969.11	23	5-10 days	2979.11	1.4973	5	100%	0	0	1
Peach Imports	9999.00	498	13-20 days	4009.0	1.6693	4.5	84%	0	0	0
Kiron	15865.00	476	11-19 days	9875.0	2.6486	5	100%	0	0	0
