Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	444.00	302,243		0.0	1.0	4.5	93%	1	1	1
Singhal Brother's	795.00	167		351.0	1.7905	5	99%	0	0	0
Resonance world	799.00	350		355.0	1.7995	4.5	89%	1	0	0
