Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
GoTo Style Mart	449.00	22,648		0.0	1.0	4.5	97%	1	0	0
Appario Retail Private Ltd	599.00	302,276		150.0	1.3341	4.5	93%	1	1	1
