Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
STS Shop	3368.00	1,156	9-16 days	0.0	1.0	4	76%	0	0	0
Cart2India SLP	4540.00	1,334	10-18 days	1172.0	1.348	3	53%	0	0	1
