Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
G G	4992.00	4,507	10-18 days	0.0	1.0	4.5	86%	0	0	0
OSAKI	5000.00	1	5-7 days	8.0	1.0016	1	0%	0	0	1
Cart2India SLP	5924.00	1,334	10-18 days	932.0	1.1867	3	53%	0	0	0
Kiron	11615.00	476	10-18 days	6623.0	2.3267	5	100%	0	0	0
