Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
GadgetZone2020	13499.00	4,788		0.0	1.0	4.5	92%	1	0	1
Appario Retail Private Ltd	15425.00	302,252		1926.0	1.1427	4.5	93%	1	1	0
Peach Imports	32999.00	498	12-19 days	19500.0	2.4446	4.5	84%	0	0	0
