Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ZRPL	12199.00	1,028		0.0	1.0	4.5	92%	1	0	1
Cannycom Store	12990.00	696		791.0	1.0648	4.5	93%	1	0	0
