Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2290.00	302,253		0.0	1.0	4.5	93%	1	1	1
CELLULARINDIAINC	2290.00	136	5-7 days	0.0	1.0	4	76%	0	0	0
FOSCOUS	2490.00	126		200.0	1.0873	4.5	100%	1	0	0
Electric Nation	2990.00	476		700.0	1.3057	4.5	98%	1	0	0
CIRCUIT BOARD	2990.00	1,772		700.0	1.3057	5	100%	1	0	0
M/S COMPU WORLD	2990.00	150	4-5 days	700.0	1.3057	4	68%	0	0	0
