Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	399.00	302,474		50.0	1.1433	4.5	93%	1	1	1
Tulja Mobile And Trading	349.00	76		0.0	1.0	3.5	62%	0	0	0
