Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
TRUESTOPSHOP	1199.00	11	4-6 days	0.0	1.0	4.5	100%	0	0	0
Appario Retail Private Ltd	1662.00	302,385		463.0	1.3862	4.5	93%	1	1	1
