Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Peach Imports	2999.00	498	13-20 days	0.0	1.0	4.5	84%	0	0	0
Appario Retail Private Ltd	4132.00	302,185		1133.0	1.3778	4.5	93%	1	1	1
Panoply Digital	4635.00	153	6-8 days	1636.0	1.5455	4.5	92%	0	0	0
G G	10170.00	4,506	11-19 days	7171.0	3.3911	4.5	87%	0	0	0
