Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BLUETRONIX	1333.00		5-7 days	0.0	1.0			0	0	0
Gadgets IN	1334.00	2	4-5 days	1.0	1.0008	5	100%	0	0	0
LG SERVICES	1399.00	1		66.0	1.0495	5	100%	1	0	1
EAGLE ELECTRONICS LKO	1899.00	1		566.0	1.4246	2	0%	1	0	0
VenusCreations	3099.00	2		1766.0	2.3248	5	100%	1	0	0
Synchronous	3099.00	2	4-5 days	1766.0	2.3248	3	50%	0	0	0
eTechnology	3299.00	102	5-7 days	1966.0	2.4749	1.5	7%	0	0	0
