Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	409.00	302,349		0.0	1.0	4.5	93%	1	1	1
FADDISH	548.00	1,412		139.0	1.3399	4.5	98%	1	0	0
Resonance world	549.00	350		140.0	1.3423	4.5	89%	1	0	0
Sysvedh	698.00	111		289.0	1.7066	4.5	91%	1	0	0
AARAV EMART	690.00	19		281.0	1.687	4	79%	0	0	0
