Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Starone Electronics	9000.00	26		0.0	1.0	4.5	92%	1	0	1
ACCESS	9000.00	104		0.0	1.0	4	70%	0	0	0
NAYA GADGET	9150.00	22		150.0	1.0167	4	80%	0	0	0
Appario Retail Private Ltd	11999.00	302,408		2999.0	1.3332	4.5	93%	1	1	0
