Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cambium Retail	9999.00	8,887		0.0	1.0	4.5	89%	1	0	1
Express Delivery Retail	10749.00	849		750.0	1.075	4	83%	1	0	0
CLICKBUY	10749.00	959		750.0	1.075	4.5	88%	1	0	0
Estee Mart	10749.00	108		750.0	1.075	4.5	94%	1	0	0
Estee Mart	10749.00	108	5-7 days	750.0	1.075	4.5	94%	0	0	0
Peach Imports	15999.00	498	12-19 days	6000.0	1.6001	4.5	84%	0	0	0
