Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cambium Retail	8499.00	8,887		0.0	1.0	4.5	89%	1	0	1
Peach Imports	14999.00	498	12-19 days	6500.0	1.7648	4.5	84%	0	0	0
