Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	5490.00	302,155		0.0	1.0	4.5	93%	1	1	1
Technogazet	5590.00	1,798		100.0	1.0182	4.5	93%	1	0	0
