Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bowzar	3490.00	438		0.0	1.0	4.5	88%	0	0	0
StarkeConnect	3499.00	166		9.0	1.0026	4.5	88%	1	0	1
STS Shop	3899.00	1,156	9-16 days	409.0	1.1172	4	76%	0	0	0
SHOPPING SPOT	4245.92	20	12-19 days	755.92	1.2166	4	84%	0	0	0
G G	6144.00	4,507	10-18 days	2654.0	1.7605	4.5	86%	0	0	0
Kiron	12515.00	476	10-18 days	9025.0	3.586	5	100%	0	0	0
