Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2599.00	302,203		0.0	1.0	4.5	93%	1	1	1
YahOoO	2599.00	108		0.0	1.0	4	92%	1	0	0
CLICKBUY	2599.00	959		0.0	1.0	4.5	88%	1	0	0
Ondots	2840.00	92		241.0	1.0927	3	54%	1	0	0
on the web	2849.00	10,867		250.0	1.0962	4	82%	1	0	0
Good Shoppee	3199.00	29		600.0	1.2309	4.5	95%	1	0	0
Electro Mart	3199.00	12		600.0	1.2309	3.5	67%	1	0	0
VNSM	3199.00	102		600.0	1.2309	4.5	92%	1	0	0
