Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ONLINE HUT	993.00	134		0.0	1.0	4	87%	1	0	1
camnaccstore	994.00	611		1.0	1.001	4	77%	1	0	0
Envie & Digitek	1049.00	1,061		56.0	1.0564	4.5	84%	0	0	0
CAMERA ART & SUPPORTS	1171.00	39	5-7 days	178.0	1.1793	3.5	65%	0	0	0
