Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1946.00	302,222		0.0	1.0	4.5	93%	1	1	1
OMNI RETAIL	1946.00	229		0.0	1.0	4.5	84%	1	0	0
Express Deal	1949.00	634		3.0	1.0015	5	98%	1	0	0
Special Deals	1999.00	31		53.0	1.0272	3.5	74%	1	0	0
Digital Xpert	2190.00	1,034		244.0	1.1254	5	97%	1	0	0
