Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1417.00	302,349		0.0	1.0	4.5	93%	1	1	1
Young Image	1790.00	4	4-6 days	373.0	1.2632	5	100%	0	0	0
KEI HiFi	2349.00	115		932.0	1.6577	3.5	67%	1	0	0
