Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SHOPPING SPOT	5574.00	20	11-18 days	75.0	1.0136	4	84%	0	0	1
GadgetsMore	5499.00	9	15-22 days	0.0	1.0	4.5	89%	0	0	0
