Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
online kart	449.00	124		0.0	1.0	3.5	64%	0	0	0
Appario Retail Private Ltd	497.00	302,374		48.0	1.1069	4.5	93%	1	1	1
