Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Xtreme Focus	850.00	452		0.0	1.0	4.5	95%	0	0	0
Digital Xpert	888.00	1,034		38.0	1.0447	5	97%	1	0	1
BUGSBUNNY	885.00	25		35.0	1.0412	2.5	31%	0	0	0
