Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
E-Valley	574.00	71		0.0	1.0	4	78%	1	0	1
Per Day Deal	589.00	514		15.0	1.0261	4	86%	1	0	0
House Of Electronics	620.00	23		46.0	1.0801	4	79%	1	0	0
Choudhary Telecom	649.00			75.0	1.1307			0	0	0
God help telecom	649.00			75.0	1.1307			0	0	0
Zee Collection	575.00	3	7-8 days	1.0	1.0017	3.5	33%	0	0	0
GAJ IT SOLUTIONS	630.00	3	6-7 days	56.0	1.0976	2.5	33%	0	0	0
MOBILES 24	649.00			75.0	1.1307			0	0	0
Siddiqui communication	650.00			76.0	1.1324			0	0	0
