Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Blueberry India	2999.00	348		0.0	1.0	4.5	90%	1	0	0
Appario Retail Private Ltd	2999.00	302,150		0.0	1.0	4.5	93%	1	1	1
LIGHT AND MUSIC STORE	3000.00	13		1.0	1.0003	4	69%	1	0	0
Audio Professionals	5600.00	3	6-8 days	2601.0	1.8673	3.5	67%	0	0	0
STS Shop	7123.00	1,155	10-17 days	4124.0	2.3751	4	76%	0	0	0
Cart2India SLP	10385.00	1,333	11-19 days	7386.0	3.4628	3	53%	0	0	0
