Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	3499.00	302,323		0.0	1.0	4.5	93%	1	1	1
LEVEL11	3900.00			401.0	1.1146			1	0	0
AUDIO SYSTEMS	3999.00	102	8-11 days	500.0	1.1429	3.5	66%	0	0	0
