Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	405.00	302,375		0.0	1.0	4.5	93%	1	1	1
Bluepunc	499.00	29		94.0	1.2321	2.5	38%	1	0	0
Think Of Us	499.00	546		94.0	1.2321	3	50%	0	0	0
MPEnterprises	699.00	4,881		294.0	1.7259	4.5	94%	1	0	0
MPEnterprises	699.00	4,881	6-7 days	294.0	1.7259	4.5	94%	0	0	0
True Accessories	799.00	196		394.0	1.9728	4.5	91%	1	0	0
