Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	4498.00	302,275		0.0	1.0	4.5	93%	1	1	1
Olympia Electronics SLP	4499.00	727		1.0	1.0002	4	80%	1	0	0
True Accessories	4499.00	196		1.0	1.0002	4.5	91%	1	0	0
Cannycom Store	4499.00	696		1.0	1.0002	4.5	93%	1	0	0
