Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
NATUFAB	750.00	85	6 days	0.0	1.0	5	100%	0	0	1
RAVINO TRAVEL SERVICES LLP	875.00		8-9 days	125.0	1.1667			0	0	0
