Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1643.00	302,337		0.0	1.0	4.5	93%	1	1	1
Buy More	1660.00	12,943		17.0	1.0103	4.5	91%	1	0	0
Swiss Military	2421.00	291	3-4 days	778.0	1.4735	3.5	69%	0	0	0
