Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BPC India	99.00	14,681		0.0	1.0	4.5	95%	1	0	1
Appario Retail Private Ltd	310.00	302,275		211.0	3.1313	4.5	93%	1	1	0
