Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1699.00	302,268		0.0	1.0	4.5	93%	1	1	1
on the web	1895.00	10,867		196.0	1.1154	4	82%	1	0	0
YahOoO	1999.00	108		300.0	1.1766	4	92%	1	0	0
Electro Mart	1999.00	12		300.0	1.1766	3.5	67%	1	0	0
